Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARICO.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
2024-02-27,3299.373779296875,1317.361083984375,6583.92333984375,2797.08935546875,1077.2972412109375,1598.8118896484375,648.3494262695312,555.5906982421875,1111.9556884765625,278.7265319824219,4778.7099609375,1445.790771484375,388.0854797363281,522.544921875,3502.25927734375,1274.2449951171875,3908.209716796875,1514.5050048828125,691.1668090820312,578.0310668945312,4145.41748046875,503.055908203125,2312.0146484375,1043.10205078125,1476.656494140625,1566.254150390625,155.9698486328125,358.29803466796875,810.40234375,340.5836181640625,3413.61181640625,508.88824462890625,11271.0478515625,1273.2498779296875,320.4059753417969,242.65036010742188,1349.8309326171875,273.73077392578125,1467.94775390625,1534.8748779296875,710.1649780273438,1553.061279296875,138.1307830810547,3797.65771484375,1225.6844482421875,3631.005859375,9830.1240234375,224.09732055664062,249.0907745361328
2024-02-28,3216.1474609375,1287.68359375,6327.10400390625,2733.313232421875,1072.455078125,1582.7298583984375,642.6583862304688,556.8738403320312,1113.1883544921875,271.7031555175781,4762.5830078125,1435.633544921875,381.75518798828125,523.1791381835938,3481.036865234375,1269.9871826171875,3772.49267578125,1508.2052001953125,685.9348754882812,577.0372314453125,4093.950439453125,497.8738098144531,2327.634521484375,1029.327880859375,1433.287841796875,1573.4566650390625,150.7033233642578,355.81439208984375,790.2647705078125,335.9639892578125,3378.321533203125,508.98541259765625,10930.1416015625,1259.62890625,317.7366943359375,239.40721130371094,1334.9588623046875,261.6117248535156,1438.280517578125,1532.387451171875,703.2040405273438,1544.328125,134.82598876953125,3811.120361328125,1216.0382080078125,3572.2255859375,9685.7509765625,223.2905731201172,242.6461639404297
2024-02-29,3282.488525390625,1308.4925537109375,6067.798828125,2760.261474609375,1073.3536376953125,1592.01953125,642.3270874023438,598.822021484375,1107.8629150390625,269.2728576660156,4838.00048828125,1438.8896484375,383.9532165527344,525.0328369140625,3451.800537109375,1269.2364501953125,3702.82763671875,1519.1156005859375,683.0147094726562,578.4286499023438,4142.09521484375,497.3309326171875,2318.7431640625,1035.231201171875,1458.705810546875,1575.951416015625,149.03787231445312,354.0715026855469,791.7490844726562,337.1313781738281,3385.477294921875,508.2560119628906,11062.9853515625,1272.0247802734375,319.9293212890625,238.3712158203125,1351.8319091796875,264.6999816894531,1443.3939208984375,1544.6749267578125,708.5076904296875,1548.3511962890625,134.92178344726562,3789.052490234375,1204.6898193359375,3601.73974609375,9772.1396484375,227.62136840820312,243.06796264648438
2024-03-01,3315.80908203125,1310.0780029296875,6051.68896484375,2769.896240234375,1097.4644775390625,1611.59765625,649.8526611328125,581.4998779296875,1113.1390380859375,277.94610595703125,4801.46142578125,1429.7044677734375,392.4376220703125,527.9109497070312,3445.46826171875,1223.6572265625,3752.77001953125,1501.08349609375,696.3256225585938,586.329833984375,4217.5166015625,512.3836059570312,2316.243896484375,1069.37158203125,1509.8875732421875,1557.875,152.5038604736328,356.8601379394531,827.4723510742188,344.76422119140625,3537.2978515625,509.86077880859375,11388.9462890625,1274.5970458984375,327.4604187011719,243.7313995361328,1362.4549560546875,269.23876953125,1474.3455810546875,1534.3277587890625,728.443603515625,1530.0018310546875,143.63877868652344,3788.35888671875,1202.7510986328125,3742.355224609375,10012.283203125,230.8057861328125,243.3023223876953
2024-03-04,3314.21044921875,1330.3914794921875,5999.876953125,2769.896240234375,1104.9521484375,1617.490966796875,652.918212890625,571.3829956054688,1117.8729248046875,285.59381103515625,4714.93603515625,1430.28759765625,400.39453125,524.2035522460938,3445.369140625,1251.6231689453125,3662.84521484375,1495.4683837890625,697.2745971679688,606.554931640625,4315.396484375,518.157958984375,2328.066650390625,1074.733642578125,1514.486572265625,1541.3990478515625,157.77035522460938,356.5115661621094,815.696533203125,344.6644287109375,3547.958251953125,509.6662292480469,11362.681640625,1268.5462646484375,337.3271484375,251.52395629882812,1335.0576171875,275.7427978515625,1489.4384765625,1510.25048828125,731.1900634765625,1522.986083984375,146.6562042236328,3775.728759765625,1210.55322265625,3709.064697265625,9857.0927734375,234.66952514648438,243.95852661132812
2024-03-05,3307.266845703125,1326.1307373046875,6027.5234375,2758.794189453125,1099.011962890625,1548.7679443359375,625.4068603515625,568.8167114257812,1152.784912109375,287.6673583984375,4702.02587890625,1432.1829833984375,405.0103759765625,521.7157592773438,3447.496337890625,1245.3404541015625,3702.339599609375,1478.4864501953125,701.2411499023438,603.970947265625,4295.0908203125,515.3447875976562,2306.77587890625,1070.5030517578125,1525.5140380859375,1512.4954833984375,158.31053161621094,353.9407653808594,810.7487182617188,342.3695983886719,3516.951416015625,504.26861572265625,11437.6044921875,1243.8277587890625,341.52166748046875,255.62295532226562,1333.896484375,276.0703125,1482.32421875,1483.6859130859375,742.4603881835938,1544.6715087890625,145.4588165283203,3712.255615234375,1203.4129638671875,3727.2998046875,9718.7451171875,242.6093292236328,240.5838623046875
2024-03-06,3231.08447265625,1312.75341796875,6020.76025390625,2765.543701171875,1123.1724853515625,1552.8631591796875,624.121337890625,570.2972412109375,1177.242919921875,284.6573181152344,4755.71435546875,1443.6524658203125,405.845703125,518.5449829101562,3507.057861328125,1247.5828857421875,3703.609130859375,1501.1746826171875,702.0928344726562,610.1826171875,4337.47998046875,520.132080078125,2307.68896484375,1079.4071044921875,1537.481201171875,1522.8988037109375,159.66091918945312,355.4222412109375,804.4155883789062,351.1598205566406,3545.767578125,498.0144958496094,11336.1220703125,1241.0841064453125,335.515869140625,252.4698944091797,1399.0423583984375,274.853759765625,1485.0909423828125,1512.6881103515625,742.4130249023438,1573.91259765625,145.21932983398438,3760.5546875,1201.9945068359375,3786.9248046875,9523.84375,239.84951782226562,240.51358032226562
2024-03-07,3223.69091796875,1313.3974609375,6015.29052734375,2807.848876953125,1109.64453125,1581.0318603515625,634.9794921875,565.9544067382812,1183.16015625,278.5704345703125,4763.89892578125,1441.6114501953125,403.2080383300781,522.2034912109375,3563.404052734375,1249.459716796875,3695.8466796875,1495.1947021484375,703.7962646484375,618.133544921875,4353.94873046875,529.7559204101562,2325.711669921875,1070.4046630859375,1546.5802001953125,1521.86328125,157.18521118164062,360.3895263671875,821.3370361328125,348.8250427246094,3579.597412109375,506.8293151855469,11280.259765625,1254.75390625,335.7541809082031,250.53298950195312,1415.98974609375,273.8711242675781,1461.3028564453125,1502.7386474609375,746.3433837890625,1575.580810546875,150.63153076171875,3801.544189453125,1218.21337890625,3763.223876953125,9555.5537109375,240.1891632080078,241.61502075195312
2024-03-11,3204.508056640625,1314.8839111328125,6170.32763671875,2814.01123046875,1103.304931640625,1597.013916015625,636.2354736328125,568.8660888671875,1180.1029052734375,279.3285217285156,4810.91259765625,1461.974609375,399.07568359375,520.3986206054688,3566.520751953125,1261.9659423828125,3694.528564453125,1496.107666015625,694.889892578125,617.0402221679688,4371.54150390625,526.7947998046875,2297.16357421875,1061.3038330078125,1524.1295166015625,1506.9405517578125,156.8701171875,356.77301025390625,821.13916015625,345.1533203125,3544.210205078125,501.5108642578125,11168.0458984375,1279.521240234375,331.7026672363281,246.8394317626953,1436.0250244140625,267.2267150878906,1449.1246337890625,1524.32861328125,732.7528076171875,1563.707763671875,146.991455078125,3814.266357421875,1219.0172119140625,3726.703369140625,9580.00390625,233.8203582763672,241.16973876953125
2024-03-12,3119.733154296875,1289.46728515625,6110.7587890625,2813.326416015625,1095.218017578125,1591.769775390625,636.462890625,556.5283203125,1187.6475830078125,278.9049377441406,4744.4111328125,1424.6986083984375,395.0312805175781,516.1058349609375,3539.806884765625,1245.11328125,3720.74462890625,1493.3228759765625,710.3421630859375,617.7359619140625,4359.5634765625,522.106201171875,2285.91748046875,1059.483642578125,1516.21728515625,1518.56787109375,155.6547393798828,352.4593505859375,809.264404296875,343.2975158691406,3525.76171875,495.9954528808594,11280.11328125,1269.060546875,328.6520690917969,243.5962677001953,1411.0733642578125,266.8523864746094,1457.844482421875,1508.7083740234375,719.4937744140625,1554.5821533203125,146.08145141601562,3878.94189453125,1222.137939453125,3725.362060546875,9498.6044921875,229.53199768066406,239.43556213378906
2024-03-13,2903.624755859375,1198.551513671875,5975.11474609375,2797.67578125,1078.64501953125,1571.392578125,638.4505615234375,549.5205688476562,1152.6368408203125,266.552734375,4732.2314453125,1430.0445556640625,366.6766052246094,507.2764892578125,3442.89599609375,1245.439208984375,3647.320556640625,1489.5794677734375,710.755859375,606.3064575195312,4222.1962890625,500.440185546875,2222.90966796875,1066.4691162109375,1486.151123046875,1517.108642578125,147.0572967529297,368.1455078125,784.6737670898438,345.1333923339844,3444.862060546875,488.6579284667969,11162.75390625,1265.532958984375,307.4410095214844,230.0381317138672,1394.916748046875,247.3402862548828,1415.10986328125,1479.8056640625,707.70263671875,1529.3641357421875,137.6039276123047,3838.92431640625,1207.85791015625,3603.03173828125,9476.921875,213.90719604492188,236.4124298095703
